0.0	0.0	1.49824
0.5	0.0	2.6624
1.0	0.0	2.6624
1.5	0.0	2.6624
2.0	0.0	2.6624
2.5	0.0	2.6624
3.0	5.57424	0.94848
3.5	5.93712	1.26464
4.0	5.9808	1.36448
4.5	5.94048	1.88032
5.0	5.94048	1.43104
5.5	5.9976	1.21472
6.0	5.89008	1.664
6.5	5.9976	0.9984
7.0	5.964	1.54752
7.5	5.9808	1.43104
8.0	5.9472	2.01344
8.5	5.92704	1.06496
9.0	5.99424	1.71392
9.5	5.91024	2.56256
10.0	6.00096	0.1664
10.5	5.9976	0.0
11.0	6.00096	0.0
11.5	6.00096	0.0
12.0	6.00096	0.0
