0.0	0.0	1.49824
0.5	0.0	2.6624
1.0	0.0	2.6624
1.5	0.0	2.6624
2.0	0.0	2.6624
2.5	0.0	2.6624
3.0	5.5776	0.43264
3.5	6.00432	0.54912
4.0	5.95392	1.1648
4.5	5.97408	0.7488
5.0	5.98752	0.6656
5.5	5.97072	1.11488
6.0	5.99424	1.64736
6.5	5.92368	2.44608
7.0	6.0144	2.64576
7.5	5.9976	2.64576
8.0	5.99424	2.64576
8.5	6.00096	2.64576
9.0	6.00432	2.64576
9.5	6.00432	2.6624
10.0	6.00432	0.13312
10.5	5.9976	0.0
11.0	6.00096	0.0
11.5	6.00096	0.0
12.0	6.00096	0.0
