0.0	0.0	0.8992
0.5	0.0	1.01504
1.0	0.0	1.93024
1.5	0.0	2.64576
2.0	0.0	2.6624
2.5	0.0	2.6624
3.0	5.5608	1.43104
3.5	5.9976	2.21312
4.0	6.00768	2.64576
4.5	6.00432	2.64576
5.0	5.9976	2.64576
5.5	5.9976	2.64576
6.0	5.9976	2.64576
6.5	6.00096	2.64576
7.0	6.00096	2.64576
7.5	6.00096	2.6624
8.0	6.00432	2.64576
8.5	6.00432	2.6624
9.0	5.9976	2.6624
9.5	6.00096	2.6624
10.0	6.00096	0.21632
10.5	5.9976	0.0
11.0	6.00096	0.0
11.5	6.00096	0.0
12.0	6.00096	0.0
