1	7.73264333614	7.73264333614	7.73264333614	7.3405564352
2	7.73245032624	7.73245032624	7.73245032624	7.34018896206
3	7.70809112451	7.70809112451	7.70809112451	7.33987666527
4	7.72998663123	7.72998663123	7.72998663123	7.33512640414
5	7.71355920746	7.71355920746	7.71355920746	7.34009153429
6	7.69989883479	7.69989883479	7.69989883479	7.33163773526
7	7.70698409781	7.70698409781	7.70698409781	7.31177419504
8	4.66144374076	5.34923404342	5.34923404342	5.76461643476
9	2.89051952758	2.59590664408	3.20510502299	2.81956579838
10	0.118503588745	0.118503588745	0.118503588745	0.0793797803905
