1	0.00106672355859	0.00106672355859	0.00106672355859	0.00108131487889
2	0.00106683736064	0.00106683736064	0.00106683736064	0.00108178277802
3	0.00106888995778	0.00106888995778	0.00106888995778	0.00108213396819
4	0.00106706503761	0.00106706503761	0.00106706503761	0.00108318890815
5	0.00106849022331	0.00106849022331	0.00106849022331	0.0010819583446
6	0.00106974753958	0.00106974753958	0.00106974753958	0.00108330625068
7	0.00106911851179	0.00106911851179	0.00106911851179	0.00108554059922
8	0.00106044538706	0.00230982445334	0.00230982445334	0.00130826964126
9	0.00441532545221	0.00491128010139	0.00475517285696	0.00211148648649
10	0.121359223301	0.121359223301	0.121359223301	0.11
